# radius[m]    rho[kg/m^3]vp[m/s]     vs[m/s]     qka[]             qmu[]
2634100.000000 932.453490 3979.893600 1965.529400 1000000000.000000 30951.647000
2628558.400000 932.453490 3995.607600 1973.289900 1000000000.000000 134.943940
2623012.400000 933.038060 3993.866900 1972.430300 1000000000.000000 134.819760
2617476.500000 933.593410 3992.131900 1971.573400 1000000000.000000 134.690120
2611950.500000 934.114340 3990.405300 1970.720700 1000000000.000000 134.554770
2606434.100000 934.595120 3988.690100 1969.873600 1000000000.000000 134.413470
2600927.300000 935.029450 3986.989200 1969.033600 1000000000.000000 134.265970
2595429.800000 935.410440 3985.305100 1968.201900 1000000000.000000 134.112010
2589941.200000 935.730550 3983.640700 1967.379900 1000000000.000000 133.951310
2584461.400000 935.981610 3981.998300 1966.568800 1000000000.000000 133.783580
2578989.800000 936.154830 3980.380300 1965.769700 1000000000.000000 133.608540
2573526.100000 936.240930 3978.789000 1964.983800 1000000000.000000 133.425870
2568069.900000 936.230300 3977.226300 1964.212100 1000000000.000000 133.235250
2562620.600000 936.113340 3975.694300 1963.455500 1000000000.000000 133.036360
2557177.600000 935.880850 3974.194700 1962.714800 1000000000.000000 132.828840
2551740.400000 935.524780 3972.728900 1961.990900 1000000000.000000 132.612350
2546308.300000 935.039060 3971.298400 1961.284500 1000000000.000000 132.386510
2540880.600000 934.420650 3969.904400 1960.596000 1000000000.000000 132.150930
2535456.600000 933.670880 3968.547900 1959.926100 1000000000.000000 131.905230
2530035.700000 932.796630 3977.861800 1964.525900 1000000000.000000 131.836658
2530035.700000 1065.545400 1601.229600 0.000000 1000000000.000000 0.000000
2527664.500000 1065.545400 1601.229600 0.000000 1000000000.000000 0.000000
2525297.600000 1066.984000 1608.632100 0.000000 1000000000.000000 0.000000
2522934.800000 1068.410000 1616.021700 0.000000 1000000000.000000 0.000000
2520576.200000 1069.823700 1623.396400 0.000000 1000000000.000000 0.000000
2518221.600000 1071.225200 1630.754100 0.000000 1000000000.000000 0.000000
2515871.100000 1072.614700 1638.093200 0.000000 1000000000.000000 0.000000
2513524.600000 1073.992400 1645.411900 0.000000 1000000000.000000 0.000000
2511182.000000 1075.358600 1652.709100 0.000000 1000000000.000000 0.000000
2508843.400000 1076.713500 1659.983400 0.000000 1000000000.000000 0.000000
2506508.700000 1078.057100 1667.233700 0.000000 1000000000.000000 0.000000
2504177.900000 1079.389800 1674.458700 0.000000 1000000000.000000 0.000000
2501850.800000 1080.711600 1681.657600 0.000000 1000000000.000000 0.000000
2499527.600000 1082.022700 1688.829300 0.000000 1000000000.000000 0.000000
2497208.200000 1083.323400 1695.973300 0.000000 1000000000.000000 0.000000
2494892.500000 1084.613600 1703.088600 0.000000 1000000000.000000 0.000000
2492580.500000 1085.893800 1710.174600 0.000000 1000000000.000000 0.000000
2490272.200000 1087.163900 1717.230400 0.000000 1000000000.000000 0.000000
2487967.500000 1088.424300 1724.255100 0.000000 1000000000.000000 0.000000
2485666.400000 1089.674900 1731.247700 0.000000 1000000000.000000 0.000000
2483368.900000 1090.916100 1738.207000 0.000000 1000000000.000000 0.000000
2481075.000000 1092.148000 1745.131000 0.000000 1000000000.000000 0.000000
2478784.600000 1093.370700 1752.017400 0.000000 1000000000.000000 0.000000
2476497.700000 1094.584400 1758.863700 0.000000 1000000000.000000 0.000000
2474214.300000 1095.789300 1765.666800 0.000000 1000000000.000000 0.000000
2471934.400000 1096.985400 1772.423500 0.000000 1000000000.000000 0.000000
2469657.900000 1098.173100 1779.132700 0.000000 1000000000.000000 0.000000
2467384.700000 1099.352300 1785.794300 0.000000 1000000000.000000 0.000000
2465115.000000 1100.523300 1792.408600 0.000000 1000000000.000000 0.000000
2462848.600000 1101.686300 1798.977100 0.000000 1000000000.000000 0.000000
2460585.500000 1102.841300 1805.502200 0.000000 1000000000.000000 0.000000
2458325.800000 1103.988600 1811.985500 0.000000 1000000000.000000 0.000000
2456069.300000 1105.128300 1818.428000 0.000000 1000000000.000000 0.000000
2453816.100000 1106.260500 1824.830600 0.000000 1000000000.000000 0.000000
2451566.100000 1107.385200 1831.194200 0.000000 1000000000.000000 0.000000
2449319.400000 1108.502700 1837.519300 0.000000 1000000000.000000 0.000000
2447075.800000 1109.612900 1843.806800 0.000000 1000000000.000000 0.000000
2444835.400000 1110.716100 1850.057200 0.000000 1000000000.000000 0.000000
2442598.200000 1111.812300 1856.271100 0.000000 1000000000.000000 0.000000
2440364.200000 1112.901500 1862.449300 0.000000 1000000000.000000 0.000000
2438133.200000 1113.984100 1868.593800 0.000000 1000000000.000000 0.000000
2435905.300000 1115.059900 1874.706500 0.000000 1000000000.000000 0.000000
2433680.600000 1116.129200 1880.789900 0.000000 1000000000.000000 0.000000
2431458.900000 1117.192000 1886.846100 0.000000 1000000000.000000 0.000000
2429240.200000 1118.248400 1892.877300 0.000000 1000000000.000000 0.000000
2427024.600000 1119.298600 1898.883400 0.000000 1000000000.000000 0.000000
2424811.900000 1120.342500 1904.862300 0.000000 1000000000.000000 0.000000
2422602.300000 1121.380200 1910.812200 0.000000 1000000000.000000 0.000000
2420395.600000 1122.411900 1916.730800 0.000000 1000000000.000000 0.000000
2418191.900000 1123.437600 1922.616000 0.000000 1000000000.000000 0.000000
2415991.200000 1124.457400 1928.466200 0.000000 1000000000.000000 0.000000
2413793.300000 1125.471400 1934.280800 0.000000 1000000000.000000 0.000000
2411598.400000 1126.479600 1940.059300 0.000000 1000000000.000000 0.000000
2409406.400000 1127.482100 1945.801200 0.000000 1000000000.000000 0.000000
