500.00 	 400.00 
9500.00 	 400.00 
400.00 	 500.00 
500.00 	 500.00 
600.00 	 500.00 
700.00 	 500.00 
800.00 	 500.00 
900.00 	 500.00 
1000.00 	 500.00 
1100.00 	 500.00 
1200.00 	 500.00 
1300.00 	 500.00 
1400.00 	 500.00 
1500.00 	 500.00 
1600.00 	 500.00 
1700.00 	 500.00 
1800.00 	 500.00 
1900.00 	 500.00 
2000.00 	 500.00 
2100.00 	 500.00 
2200.00 	 500.00 
2300.00 	 500.00 
2400.00 	 500.00 
2500.00 	 500.00 
2600.00 	 500.00 
2700.00 	 500.00 
2800.00 	 500.00 
2900.00 	 500.00 
3000.00 	 500.00 
3100.00 	 500.00 
3200.00 	 500.00 
3300.00 	 500.00 
3400.00 	 500.00 
3500.00 	 500.00 
3600.00 	 500.00 
3700.00 	 500.00 
3800.00 	 500.00 
3900.00 	 500.00 
4000.00 	 500.00 
4100.00 	 500.00 
4200.00 	 500.00 
4300.00 	 500.00 
4400.00 	 500.00 
4500.00 	 500.00 
4600.00 	 500.00 
4700.00 	 500.00 
4800.00 	 500.00 
4900.00 	 500.00 
5000.00 	 500.00 
5100.00 	 500.00 
5200.00 	 500.00 
5300.00 	 500.00 
5400.00 	 500.00 
5500.00 	 500.00 
5600.00 	 500.00 
5700.00 	 500.00 
5800.00 	 500.00 
5900.00 	 500.00 
6000.00 	 500.00 
6100.00 	 500.00 
6200.00 	 500.00 
6300.00 	 500.00 
6400.00 	 500.00 
6500.00 	 500.00 
6600.00 	 500.00 
6700.00 	 500.00 
6800.00 	 500.00 
6900.00 	 500.00 
7000.00 	 500.00 
7100.00 	 500.00 
7200.00 	 500.00 
7300.00 	 500.00 
7400.00 	 500.00 
7500.00 	 500.00 
7600.00 	 500.00 
7700.00 	 500.00 
7800.00 	 500.00 
7900.00 	 500.00 
8000.00 	 500.00 
8100.00 	 500.00 
8200.00 	 500.00 
8300.00 	 500.00 
8400.00 	 500.00 
8500.00 	 500.00 
8600.00 	 500.00 
8700.00 	 500.00 
8800.00 	 500.00 
8900.00 	 500.00 
9000.00 	 500.00 
9100.00 	 500.00 
9200.00 	 500.00 
9300.00 	 500.00 
9400.00 	 500.00 
9500.00 	 500.00 
500.00 	 600.00 
9500.00 	 600.00 
500.00 	 700.00 
9500.00 	 700.00 
500.00 	 800.00 
9500.00 	 800.00 
500.00 	 900.00 
9500.00 	 900.00 
500.00 	 1000.00 
9500.00 	 1000.00 
500.00 	 1100.00 
9500.00 	 1100.00 
500.00 	 1200.00 
9500.00 	 1200.00 
500.00 	 1300.00 
9500.00 	 1300.00 
500.00 	 1400.00 
9500.00 	 1400.00 
500.00 	 1500.00 
9500.00 	 1500.00 
500.00 	 1600.00 
9500.00 	 1600.00 
500.00 	 1700.00 
9500.00 	 1700.00 
500.00 	 1800.00 
9500.00 	 1800.00 
500.00 	 1900.00 
9500.00 	 1900.00 
500.00 	 2000.00 
9500.00 	 2000.00 
500.00 	 2100.00 
9500.00 	 2100.00 
500.00 	 2200.00 
9500.00 	 2200.00 
500.00 	 2300.00 
9500.00 	 2300.00 
500.00 	 2400.00 
9500.00 	 2400.00 
500.00 	 2500.00 
9500.00 	 2500.00 
500.00 	 2600.00 
9500.00 	 2600.00 
500.00 	 2700.00 
9500.00 	 2700.00 
500.00 	 2800.00 
9500.00 	 2800.00 
500.00 	 2900.00 
9500.00 	 2900.00 
500.00 	 3000.00 
9500.00 	 3000.00 
500.00 	 3100.00 
9500.00 	 3100.00 
500.00 	 3200.00 
9500.00 	 3200.00 
500.00 	 3300.00 
9500.00 	 3300.00 
500.00 	 3400.00 
9500.00 	 3400.00 
500.00 	 3500.00 
9500.00 	 3500.00 
500.00 	 3600.00 
9500.00 	 3600.00 
500.00 	 3700.00 
9500.00 	 3700.00 
500.00 	 3800.00 
9500.00 	 3800.00 
500.00 	 3900.00 
9500.00 	 3900.00 
500.00 	 4000.00 
9500.00 	 4000.00 
500.00 	 4100.00 
9500.00 	 4100.00 
500.00 	 4200.00 
9500.00 	 4200.00 
500.00 	 4300.00 
9500.00 	 4300.00 
500.00 	 4400.00 
9500.00 	 4400.00 
400.00 	 4500.00 
500.00 	 4500.00 
600.00 	 4500.00 
700.00 	 4500.00 
800.00 	 4500.00 
900.00 	 4500.00 
1000.00 	 4500.00 
1100.00 	 4500.00 
1200.00 	 4500.00 
1300.00 	 4500.00 
1400.00 	 4500.00 
1500.00 	 4500.00 
1600.00 	 4500.00 
1700.00 	 4500.00 
1800.00 	 4500.00 
1900.00 	 4500.00 
2000.00 	 4500.00 
2100.00 	 4500.00 
2200.00 	 4500.00 
2300.00 	 4500.00 
2400.00 	 4500.00 
2500.00 	 4500.00 
2600.00 	 4500.00 
2700.00 	 4500.00 
2800.00 	 4500.00 
2900.00 	 4500.00 
3000.00 	 4500.00 
3100.00 	 4500.00 
3200.00 	 4500.00 
3300.00 	 4500.00 
3400.00 	 4500.00 
3500.00 	 4500.00 
3600.00 	 4500.00 
3700.00 	 4500.00 
3800.00 	 4500.00 
3900.00 	 4500.00 
4000.00 	 4500.00 
4100.00 	 4500.00 
4200.00 	 4500.00 
4300.00 	 4500.00 
4400.00 	 4500.00 
4500.00 	 4500.00 
4600.00 	 4500.00 
4700.00 	 4500.00 
4800.00 	 4500.00 
4900.00 	 4500.00 
5000.00 	 4500.00 
5100.00 	 4500.00 
5200.00 	 4500.00 
5300.00 	 4500.00 
5400.00 	 4500.00 
5500.00 	 4500.00 
5600.00 	 4500.00 
5700.00 	 4500.00 
5800.00 	 4500.00 
5900.00 	 4500.00 
6000.00 	 4500.00 
6100.00 	 4500.00 
6200.00 	 4500.00 
6300.00 	 4500.00 
6400.00 	 4500.00 
6500.00 	 4500.00 
