8.789246376811594530e+01 8.789246376811594530e+01 8.789246376811594530e+01 8.789246376811595951e+01 8.789246376811595951e+01 8.789246376811595951e+01 8.789246376811595951e+01 8.789246376811594530e+01 8.789246376811594530e+01 8.789246376811594530e+01
9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01 9.047753623188405925e+01
9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565218741e+01 9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565217320e+01 9.306260869565217320e+01
9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942031557e+01 9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942030136e+01 9.564768115942030136e+01
9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01 9.823275362318841530e+01
1.008178260869565150e+02 1.008178260869565008e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02 1.008178260869565150e+02
1.034028985507246432e+02 1.034028985507246290e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02 1.034028985507246432e+02
1.059879710144927571e+02 1.059879710144927714e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02 1.059879710144927571e+02
1.085730434782608853e+02 1.085730434782608995e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02 1.085730434782608853e+02
1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420289850e+02 1.111581159420290135e+02 1.111581159420289850e+02
1.137431884057971132e+02 1.137431884057970990e+02 1.137431884057971132e+02 1.137431884057971274e+02 1.137431884057971132e+02 1.137431884057971132e+02 1.137431884057971132e+02 1.137431884057971132e+02 1.137431884057970990e+02 1.137431884057971132e+02
1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02 1.163282608695652272e+02
1.189133333333333269e+02 1.189133333333333269e+02 1.189133333333333269e+02 1.189133333333333553e+02 1.189133333333333269e+02 1.189133333333333269e+02 1.189133333333333269e+02 1.189133333333333127e+02 1.189133333333333269e+02 1.189133333333333269e+02
1.214984057971014551e+02 1.214984057971014551e+02 1.214984057971014551e+02 1.214984057971014835e+02 1.214984057971014551e+02 1.214984057971014551e+02 1.214984057971014551e+02 1.214984057971014408e+02 1.214984057971014551e+02 1.214984057971014551e+02
1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02 1.240834782608695690e+02
1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02 1.266685507246376972e+02
1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02 1.292536231884058111e+02
1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739535e+02 1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739251e+02 1.318386956521739251e+02
1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420106e+02 1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420390e+02 1.344237681159420390e+02
1.370088405797101530e+02 1.370088405797101245e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02 1.370088405797101530e+02
1.395939130434782669e+02 1.395939130434782385e+02 1.395939130434782669e+02 1.395939130434782953e+02 1.395939130434782669e+02 1.395939130434782669e+02 1.395939130434782669e+02 1.395939130434782669e+02 1.395939130434782669e+02 1.395939130434782669e+02
1.421789855072463808e+02 1.421789855072464093e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02 1.421789855072463808e+02
1.447640579710144948e+02 1.447640579710145232e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02 1.447640579710144948e+02
1.473491304347826087e+02 1.473491304347825803e+02 1.473491304347825803e+02 1.473491304347826372e+02 1.473491304347826087e+02 1.473491304347826087e+02 1.473491304347826372e+02 1.473491304347826372e+02 1.473491304347826087e+02 1.473491304347826087e+02
1.499342028985507227e+02 1.499342028985507511e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02 1.499342028985507227e+02
1.525192753623188366e+02 1.525192753623188651e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02 1.525192753623188366e+02
1.551043478260869506e+02 1.551043478260869506e+02 1.551043478260869506e+02 1.551043478260869506e+02 1.551043478260869506e+02 1.551043478260869506e+02 1.551043478260869222e+02 1.551043478260869506e+02 1.551043478260869790e+02 1.551043478260869506e+02
1.576894202898550930e+02 1.576894202898550645e+02 1.576894202898550930e+02 1.576894202898550930e+02 1.576894202898550930e+02 1.576894202898550930e+02 1.576894202898550645e+02 1.576894202898550930e+02 1.576894202898550645e+02 1.576894202898550930e+02
1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02 1.602744927536231785e+02
1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173912924e+02 1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173913209e+02 1.628595652173913209e+02
1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594348e+02 1.654446376811594064e+02 1.654446376811594348e+02 1.654446376811594348e+02
1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02 1.680297101449275203e+02
1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02 1.706147826086956627e+02
1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02 1.731998550724637767e+02
1.757849275362318906e+02 1.757849275362318906e+02 1.757849275362318906e+02 1.757849275362319190e+02 1.757849275362319190e+02 1.757849275362319190e+02 1.757849275362319190e+02 1.757849275362318906e+02 1.757849275362318906e+02 1.757849275362318906e+02
1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02 1.783700000000000045e+02
