0.000000000000000000e+00 4.011111111111110183e+00 8.022222222222220367e+00 1.203333333333333321e+01 1.604444444444444073e+01 2.005555555555555358e+01 2.406666666666666643e+01 2.807777777777776507e+01 3.208888888888888147e+01 3.609999999999999432e+01
0.000000000000000000e+00 4.020611916264088315e+00 8.041223832528176629e+00 1.206183574879226761e+01 1.608244766505635326e+01 2.010305958132045134e+01 2.412367149758453522e+01 2.814428341384862264e+01 3.216489533011270652e+01 3.618550724637680105e+01
0.000000000000000000e+00 4.030112721417068222e+00 8.060225442834136445e+00 1.209033816425120555e+01 1.612045088566827289e+01 2.015056360708535266e+01 2.418067632850241111e+01 2.821078904991948377e+01 3.224090177133654578e+01 3.627101449275362199e+01
0.000000000000000000e+00 4.044895102507638285e+00 8.089790205015276570e+00 1.213468530752291485e+01 1.617958041003055314e+01 2.022447551253819498e+01 2.426937061504582971e+01 2.831426571755346799e+01 3.235916082006110628e+01 3.640405592256875167e+01
0.000000000000000000e+00 4.086053843187950285e+00 8.172107686375900570e+00 1.225816152956385352e+01 1.634421537275180114e+01 2.043026921593975231e+01 2.451632305912770704e+01 2.860237690231564756e+01 3.268843074550360228e+01 3.677448458869154990e+01
0.000000000000000000e+00 4.165425607609630987e+00 8.330851215219261974e+00 1.249627682282889296e+01 1.666170243043852395e+01 2.082712803804814783e+01 2.499255364565778592e+01 2.915797925326740980e+01 3.332340486087704789e+01 3.748883046848666112e+01
0.000000000000000000e+00 4.093620414673045715e+00 8.187240829346091431e+00 1.228086124401913359e+01 1.637448165869218286e+01 2.046810207336523035e+01 2.456172248803826719e+01 2.865534290271132178e+01 3.274896331738436572e+01 3.684258373205741321e+01
0.000000000000000000e+00 4.114698932984182100e+00 8.229397865968364201e+00 1.234409679895254719e+01 1.645879573193672840e+01 2.057349466492090784e+01 2.468819359790509438e+01 2.880289253088926671e+01 3.291759146387345680e+01 3.703229039685764690e+01
0.000000000000000000e+00 4.242696964275063820e+00 8.485393928550127640e+00 1.272809089282518435e+01 1.697078785710025528e+01 2.121348482137531732e+01 2.545618178565036871e+01 2.969887874992543786e+01 3.394157571420051056e+01 3.818427267847556550e+01
0.000000000000000000e+00 4.327531586770717809e+00 8.655063173541435617e+00 1.298259476031214632e+01 1.731012634708287123e+01 2.163765793385358904e+01 2.596518952062429264e+01 3.029272110739500690e+01 3.462025269416574247e+01 3.894778428093645317e+01
0.000000000000000000e+00 4.419792532674229335e+00 8.839585065348458670e+00 1.325937759802268978e+01 1.767917013069691734e+01 2.209896266337115378e+01 2.651875519604537956e+01 3.093854772871961245e+01 3.535834026139383468e+01 3.977813279406808533e+01
0.000000000000000000e+00 4.552786057719762525e+00 9.105572115439525049e+00 1.365835817315928225e+01 1.821114423087905010e+01 2.276393028859880019e+01 2.731671634631856449e+01 3.186950240403832169e+01 3.642228846175810020e+01 4.097507451947785029e+01
0.000000000000000000e+00 4.648619859681464739e+00 9.297239719362929478e+00 1.394585957904439866e+01 1.859447943872585896e+01 2.324309929840733702e+01 2.789171915808879731e+01 3.254033901777025761e+01 3.718895887745171791e+01 4.183757873713319242e+01
